MUNICIPIO,FECHA,MES,TOTAL DE MUJERES VICTIMAS DE VIOLENCIA DE GENERO ATENDIDAS,TOTAL DE MUJERES CANALIZADAS PARA OTORGAMIENTO DE MEDIDAS DE PROTECCION,MEDIDA DE PROTECCION ACEPTADA,MEDIDA DE PROTECCION RECHAZADA,TOTAL DE MUJERES CANALIZADAS PARA OTORGAMIENTO DE ORDENES DE PROTECCION,ORDEN DE PROTECCION ACEPTADA,ORDEN DE PROTECCION RECHAZADA
Valle de Juárez,2019,Agosto,1,1,1,0,0,0,0
Valle de Juárez,2019,Septiembre,0,0,0,0,0,0,0
Valle de Juárez,2019,Octubre,0,0,0,0,0,0,0
Valle de Juárez,2019,Noviembre,0,0,0,0,0,0,0
Valle de Juárez,2019,Diciembre,0,0,0,0,0,0,0
Valle de Juárez,2020,Enero,0,0,0,0,0,0,0
Valle de Juárez,2020,Febrero,0,0,0,0,0,0,0
Valle de Juárez,2020,Marzo,0,0,0,0,0,0,0
Valle de Juárez,2020,Abril,0,0,0,0,0,0,0
Valle de Juárez,2020,Mayo,0,0,0,0,0,0,0
Valle de Juárez,2020,Junio,0,0,0,0,0,0,0
Valle de Juárez,2020,Julio,0,0,0,0,0,0,0
Valle de Juárez,2020,Agosto,0,0,0,0,0,0,0
Valle de Juárez,2020,Septiembre,0,0,0,0,0,0,0
Valle de Juárez,2020,Octubre,0,0,0,0,0,0,0
Valle de Juárez,2020,Noviembre,0,0,0,0,0,0,0
Valle de Juárez,2020,Diciembre,1,1,1,0,0,0,0
Villa Corona,2021,Enero,0,0,0,0,0,0,0
Villa Corona,2021,Febrero,0,0,0,0,0,0,0
Villa Corona,2021,Marzo,2,1,1,0,0,0,0
Villa Corona,2021,Abril,2,2,2,0,0,0,0
Villa Corona,2021,Mayo,2,2,1,1,0,0,0
Villa Corona,2021,Junio,1,1,1,0,0,0,0
Villa Corona,2021,Julio,1,1,1,0,0,0,0
Villa Corona,2021,Agosto,1,1,1,0,0,0,0
Villa Corona,2019,Enero,2,2,2,0,0,0,0
Villa Corona,2019,Febrero,0,0,0,0,0,0,0
Villa Corona,2019,Marzo,2,2,2,0,0,0,0
Villa Corona,2019,Abril,2,2,2,0,0,0,0
Villa Corona,2019,Mayo,4,4,4,0,0,0,0
Villa Corona,2019,Junio,3,3,2,1,0,0,0
Villa Corona,2019,Julio,4,4,4,0,0,0,0
Villa Corona,2019,Agosto,3,3,3,0,0,0,0
Villa Corona,2019,Septiembre,3,3,2,1,0,0,0
Villa Corona,2019,Octubre,1,1,1,0,0,0,0
Villa Corona,2019,Noviembre,5,3,3,0,0,0,0
Villa Corona,2019,Diciembre,2,2,1,1,0,0,0
Villa Corona,2020,Enero,3,0,0,0,0,0,0
Villa Corona,2020,Febrero,1,0,0,0,0,0,0
Villa Corona,2020,Marzo,1,0,0,0,0,0,0
Villa Corona,2020,Abril,2,0,0,0,0,0,0
Villa Corona,2020,Mayo,2,0,0,0,0,0,0
Villa Corona,2020,Junio,0,0,0,0,0,0,0
Villa Corona,2020,Julio,1,0,0,0,0,0,0
Villa Corona,2020,Agosto,2,0,0,0,0,0,0
Villa Corona,2020,Septiembre,2,0,0,0,0,0,0
Villa Corona,2020,Octubre,0,0,0,0,0,0,0
Villa Corona,2020,Noviembre,2,0,0,0,0,0,0
Villa Corona,2020,Diciembre,0,0,0,0,0,0,0
Villa Guerrero,2021,Enero,0,0,0,0,0,0,0
Villa Guerrero,2021,Febrero,2,1,1,0,0,0,0
Villa Guerrero,2021,Marzo,0,0,0,0,0,0,0
Villa Guerrero,2021,Abril,0,0,0,0,0,0,0
Villa Guerrero,2021,Mayo,0,0,0,0,0,0,0
Villa Guerrero,2021,Junio,0,0,0,0,0,0,0
Villa Guerrero,2021,Julio,0,0,0,0,0,0,0
Villa Guerrero,2021,Agosto,0,0,0,0,0,0,0
Villa Guerrero,2019,Enero,0,0,0,0,0,0,0
Villa Guerrero,2019,Febrero,0,0,0,0,0,0,0
Villa Guerrero,2019,Marzo,1,1,1,0,0,0,0
Villa Guerrero,2019,Abril,4,4,4,0,0,0,0
Villa Guerrero,2019,Mayo,0,0,0,0,0,0,0
Villa Guerrero,2019,Junio,0,0,0,0,0,0,0
Villa Guerrero,2019,Julio,1,1,1,0,0,0,0
Villa Guerrero,2019,Agosto,0,0,0,0,0,0,0
Villa Guerrero,2019,Septiembre,1,1,1,0,0,0,0
Villa Guerrero,2019,Octubre,0,0,0,0,0,0,0
Villa Guerrero,2019,Noviembre,0,0,0,0,0,0,0
Villa Guerrero,2019,Diciembre,0,0,0,0,0,0,0
Villa Guerrero,2020,Enero,0,0,0,0,0,0,0
Villa Guerrero,2020,Febrero,0,0,0,0,0,0,0
Villa Guerrero,2020,Marzo,0,0,0,0,0,0,0
Villa Guerrero,2020,Abril,0,0,0,0,0,0,0
Villa Guerrero,2020,Mayo,0,0,0,0,0,0,0
Villa Guerrero,2020,Junio,0,0,0,0,0,0,0
Villa Guerrero,2020,Julio,1,0,0,0,0,0,0
Villa Guerrero,2020,Agosto,0,0,0,0,0,0,0
Villa Guerrero,2020,Septiembre,0,0,0,0,0,0,0
Villa Guerrero,2020,Octubre,0,0,0,0,0,0,0
Villa Guerrero,2020,Noviembre,0,0,0,0,0,0,0
Villa Guerrero,2020,Diciembre,0,0,0,0,0,0,0
Villa Hidalgo,2021,Enero,0,0,0,0,0,0,0
Villa Hidalgo,2021,Febrero,0,0,0,0,0,0,0
Villa Hidalgo,2021,Marzo,2,2,2,0,0,0,0
Villa Hidalgo,2021,Abril,0,0,0,0,0,0,0
Villa Hidalgo,2021,Mayo,1,1,1,0,0,0,0
Villa Hidalgo,2021,Junio,0,0,0,0,0,0,0
Villa Hidalgo,2021,Julio,0,0,0,0,0,0,0
Villa Hidalgo,2021,Agosto,0,0,0,0,0,0,0
Villa Hidalgo,2019,Enero,0,0,0,0,0,0,0
Villa Hidalgo,2019,Febrero,0,0,0,0,0,0,0
Villa Hidalgo,2019,Marzo,0,0,0,0,0,0,0
Villa Hidalgo,2019,Abril,0,0,0,0,0,0,0
Villa Hidalgo,2019,Mayo,1,1,1,0,0,0,0
Villa Hidalgo,2019,Junio,0,0,0,0,0,0,0
Villa Hidalgo,2019,Julio,1,0,0,0,0,0,0
Villa Hidalgo,2019,Agosto,0,0,0,0,0,0,0
Villa Hidalgo,2019,Septiembre,1,1,1,0,0,0,0
Villa Hidalgo,2019,Octubre,0,0,0,0,0,0,0
Villa Hidalgo,2019,Noviembre,0,0,0,0,0,0,0
Villa Hidalgo,2019,Diciembre,0,0,0,0,0,0,0
Villa Hidalgo,2020,Enero,0,0,0,0,0,0,0
Villa Hidalgo,2020,Febrero,0,0,0,0,0,0,0
Villa Hidalgo,2020,Marzo,0,0,0,0,0,0,0
Villa Hidalgo,2020,Abril,0,0,0,0,0,0,0
Villa Hidalgo,2020,Mayo,0,0,0,0,0,0,0
Villa Hidalgo,2020,Junio,0,0,0,0,0,0,0
Villa Hidalgo,2020,Julio,0,0,0,0,0,0,0
Villa Hidalgo,2020,Agosto,0,0,0,0,0,0,0
Villa Hidalgo,2020,Septiembre,0,0,0,0,0,0,0
Villa Hidalgo,2020,Octubre,0,0,0,0,0,0,0
Villa Hidalgo,2020,Noviembre,0,0,0,0,0,0,0
Villa Hidalgo,2020,Diciembre,0,0,0,0,0,0,0
Villa Purificación,2021,Enero,0,0,0,0,0,0,0
Villa Purificación,2021,Febrero,1,1,1,0,0,0,0
Villa Purificación,2021,Marzo,0,0,0,0,0,0,0
Villa Purificación,2021,Abril,0,0,0,0,0,0,0
Villa Purificación,2021,Mayo,0,0,0,0,0,0,0
Villa Purificación,2021,Junio,1,1,1,0,0,0,0
Villa Purificación,2021,Julio,0,0,0,0,0,0,0
Villa Purificación,2021,Agosto,0,0,0,0,0,0,0
Villa Purificación,2019,Enero,2,2,2,0,0,0,0
Villa Purificación,2019,Febrero,1,1,1,0,0,0,0
Villa Purificación,2019,Marzo,4,4,4,0,0,0,0
Villa Purificación,2019,Abril,3,3,3,0,0,0,0
Villa Purificación,2019,Mayo,1,1,1,0,0,0,0
Villa Purificación,2019,Junio,0,0,0,0,0,0,0
Villa Purificación,2019,Julio,5,5,5,0,0,0,0
Villa Purificación,2019,Agosto,2,2,2,0,0,0,0
Villa Purificación,2019,Septiembre,0,0,0,0,0,0,0
Villa Purificación,2019,Octubre,2,2,2,0,0,0,0
Villa Purificación,2019,Noviembre,0,0,0,0,0,0,0
Villa Purificación,2019,Diciembre,2,2,2,0,0,0,0
Villa Purificación,2020,Enero,4,4,4,0,0,0,0
Villa Purificación,2020,Febrero,1,1,1,0,0,0,0
Villa Purificación,2020,Marzo,1,1,1,0,0,0,0
Villa Purificación,2020,Abril,1,1,1,0,0,0,0
Villa Purificación,2020,Mayo,2,2,2,0,0,0,0
Villa Purificación,2020,Junio,3,3,3,0,0,0,0
Villa Purificación,2020,Julio,4,4,4,0,0,0,0
Villa Purificación,2020,Agosto,4,4,4,0,0,0,0
Villa Purificación,2020,Septiembre,1,1,1,0,0,0,0
Villa Purificación,2020,Octubre,0,0,0,0,0,0,0
Villa Purificación,2020,Noviembre,2,2,2,0,0,0,0
Villa Purificación,2020,Diciembre,0,0,0,0,0,0,0
Yahualica de González Gallo,2021,Enero,0,0,0,0,0,0,0
Yahualica de González Gallo,2021,Febrero,0,0,0,0,0,0,0
Yahualica de González Gallo,2021,Marzo,2,0,0,0,0,0,0
Yahualica de González Gallo,2021,Abril,2,2,2,0,0,0,0
Yahualica de González Gallo,2021,Mayo,1,0,0,0,0,0,0
Yahualica de González Gallo,2021,Junio,2,2,2,0,0,0,0
Yahualica de González Gallo,2021,Julio,1,1,1,0,0,0,0
Yahualica de González Gallo,2021,Agosto,3,3,3,0,0,0,0
Yahualica de González Gallo,2019,Enero,1,1,1,0,0,0,0
Yahualica de González Gallo,2019,Febrero,1,1,1,0,0,0,0
Yahualica de González Gallo,2019,Marzo,0,0,0,0,0,0,0
Yahualica de González Gallo,2019,Abril,2,2,2,0,0,0,0
Yahualica de González Gallo,2019,Mayo,5,5,5,0,0,0,0
Yahualica de González Gallo,2019,Junio,1,1,1,0,0,0,0
Yahualica de González Gallo,2019,Julio,5,4,4,0,0,0,0
Yahualica de González Gallo,2019,Agosto,0,0,0,0,0,0,0
Yahualica de González Gallo,2019,Septiembre,1,1,1,0,0,0,0
Yahualica de González Gallo,2019,Octubre,4,4,4,0,0,0,0
Yahualica de González Gallo,2019,Noviembre,3,3,3,0,0,0,0
Yahualica de González Gallo,2019,Diciembre,3,2,2,0,0,0,0
Yahualica de González Gallo,2020,Enero,2,0,0,0,0,0,0
Yahualica de González Gallo,2020,Febrero,0,0,0,0,0,0,0
Yahualica de González Gallo,2020,Marzo,1,0,0,0,0,0,0
Yahualica de González Gallo,2020,Abril,0,0,0,0,0,0,0
Yahualica de González Gallo,2020,Mayo,1,0,0,0,0,0,0
Yahualica de González Gallo,2020,Junio,2,0,0,0,0,0,0
Yahualica de González Gallo,2020,Julio,1,0,0,0,0,0,0
Yahualica de González Gallo,2020,Agosto,0,0,0,0,0,0,0
Yahualica de González Gallo,2020,Septiembre,0,0,0,0,0,0,0
Yahualica de González Gallo,2020,Octubre,0,0,0,0,0,0,0
Yahualica de González Gallo,2020,Noviembre,0,0,0,0,0,0,0
Yahualica de González Gallo,2020,Diciembre,0,0,0,0,0,0,0
Zacoalco de Torres,2021,Enero,2,0,0,0,0,0,0
Zacoalco de Torres,2021,Febrero,1,0,0,0,0,0,0
Zacoalco de Torres,2021,Marzo,3,3,3,0,0,0,0
Zacoalco de Torres,2021,Abril,4,3,3,0,0,0,0
Zacoalco de Torres,2021,Mayo,5,4,4,0,0,0,0
Zacoalco de Torres,2021,Junio,7,4,4,0,0,0,0
Zacoalco de Torres,2021,Julio,0,0,0,0,0,0,0
Zacoalco de Torres,2021,Agosto,5,2,2,0,0,0,0
Zacoalco de Torres,2019,Enero,2,2,2,0,0,0,0
Zacoalco de Torres,2019,Febrero,0,0,0,0,0,0,0
Zacoalco de Torres,2019,Marzo,1,1,1,0,0,0,0
Zacoalco de Torres,2019,Abril,0,0,0,0,0,0,0
Zacoalco de Torres,2019,Mayo,2,2,2,0,0,0,0
Zacoalco de Torres,2019,Junio,2,2,2,0,0,0,0
Zacoalco de Torres,2019,Julio,4,4,4,0,0,0,0
Zacoalco de Torres,2019,Agosto,3,2,2,0,0,0,0
Zacoalco de Torres,2019,Septiembre,2,1,1,0,0,0,0
Zacoalco de Torres,2019,Octubre,8,8,8,0,0,0,0
Zacoalco de Torres,2019,Noviembre,9,8,8,0,0,0,0
Zacoalco de Torres,2019,Diciembre,5,5,5,0,0,0,0
Zacoalco de Torres,2020,Enero,3,0,0,0,0,0,0
Zacoalco de Torres,2020,Febrero,2,0,0,0,0,0,0
Zacoalco de Torres,2020,Marzo,5,0,0,0,0,0,0
Zacoalco de Torres,2020,Abril,2,0,0,0,0,0,0
Zacoalco de Torres,2020,Mayo,1,0,0,0,0,0,0
Zacoalco de Torres,2020,Junio,0,0,0,0,0,0,0
Zacoalco de Torres,2020,Julio,3,0,0,0,0,0,0
Zacoalco de Torres,2020,Agosto,3,0,0,0,0,0,0
Zacoalco de Torres,2020,Septiembre,4,0,0,0,0,0,0
Zacoalco de Torres,2020,Octubre,6,0,0,0,0,0,0
Zacoalco de Torres,2020,Noviembre,5,0,0,0,0,0,0
Zacoalco de Torres,2020,Diciembre,0,0,0,0,0,0,0
Zapopan,2021,Enero,444,273,273,0,11,11,0
Zapopan,2021,Febrero,563,289,289,0,4,4,0
Zapopan,2021,Marzo,731,344,344,0,4,4,0
Zapopan,2021,Abril,814,359,359,0,8,8,0
Zapopan,2021,Mayo,786,338,338,0,4,4,0
Zapopan,2021,Junio,654,315,315,0,10,10,0
Zapopan,2021,Julio,693,336,336,0,6,6,0
Zapopan,2021,Agosto,646,360,360,0,4,4,0
Zapopan,2019,Enero,378,196,196,0,0,0,0
Zapopan,2019,Febrero,380,214,214,0,0,0,0
Zapopan,2019,Marzo,420,252,252,0,0,0,0
Zapopan,2019,Abril,396,268,268,0,1,1,0
Zapopan,2019,Mayo,615,351,351,0,0,0,0
Zapopan,2019,Junio,509,339,339,0,1,1,0
Zapopan,2019,Julio,562,404,404,0,1,1,0
Zapopan,2019,Agosto,502,331,331,0,0,0,0
Zapopan,2019,Septiembre,426,267,267,0,0,0,0
Zapopan,2019,Octubre,541,374,374,0,0,0,0
Zapopan,2019,Noviembre,418,267,267,0,0,0,0
Zapopan,2019,Diciembre,427,300,300,0,0,0,0
Zapopan,2020,Enero,463,304,304,0,1,1,0
Zapopan,2020,Febrero,517,348,348,0,2,2,0
Zapopan,2020,Marzo,575,362,362,0,3,3,0
Zapopan,2020,Abril,385,269,269,0,4,4,0
Zapopan,2020,Mayo,603,335,335,0,4,4,0
Zapopan,2020,Junio,677,378,378,0,9,9,0
Zapopan,2020,Julio,654,353,353,0,4,4,0
Zapopan,2020,Agosto,544,353,353,0,5,5,0
Zapopan,2020,Septiembre,523,335,335,0,2,2,0
Zapopan,2020,Octubre,517,320,320,0,6,6,0
Zapopan,2020,Noviembre,445,249,249,0,7,7,0
Zapopan,2020,Diciembre,420,274,274,0,6,6,0
Zapotiltic,2021,Enero,1,1,1,0,0,0,0
Zapotiltic,2021,Febrero,0,0,0,0,0,0,0
Zapotiltic,2021,Marzo,6,6,6,0,0,0,0
Zapotiltic,2021,Abril,2,2,2,0,0,0,0
Zapotiltic,2021,Mayo,4,4,4,0,0,0,0
Zapotiltic,2021,Junio,6,6,6,0,0,0,0
Zapotiltic,2021,Julio,4,2,2,0,0,0,0
Zapotiltic,2021,Agosto,4,3,3,0,0,0,0
Zapotiltic,2019,Enero,0,0,0,0,0,0,0
Zapotiltic,2019,Febrero,0,0,0,0,0,0,0
Zapotiltic,2019,Marzo,0,0,0,0,0,0,0
Zapotiltic,2019,Abril,1,1,1,0,0,0,0
Zapotiltic,2019,Mayo,0,0,0,0,0,0,0
Zapotiltic,2019,Junio,0,0,0,0,0,0,0
Zapotiltic,2019,Julio,0,0,0,0,0,0,0
Zapotiltic,2019,Agosto,1,1,1,0,0,0,0
Zapotiltic,2019,Septiembre,0,0,0,0,0,0,0
Zapotiltic,2019,Octubre,0,0,0,0,0,0,0
Zapotiltic,2019,Noviembre,0,0,0,0,0,0,0
Zapotiltic,2019,Diciembre,0,0,0,0,0,0,0
Zapotiltic,2020,Enero,0,0,0,0,0,0,0
Zapotiltic,2020,Febrero,0,0,0,0,0,0,0
Zapotiltic,2020,Marzo,0,0,0,0,0,0,0
Zapotiltic,2020,Abril,0,0,0,0,0,0,0
Zapotiltic,2020,Mayo,0,0,0,0,0,0,0
Zapotiltic,2020,Junio,0,0,0,0,0,0,0
Zapotiltic,2020,Julio,0,0,0,0,0,0,0
Zapotiltic,2020,Agosto,0,0,0,0,0,0,0
Zapotiltic,2020,Septiembre,0,0,0,0,0,0,0
Zapotiltic,2020,Octubre,0,0,0,0,0,0,0
Zapotiltic,2020,Noviembre,0,0,0,0,0,0,0
Zapotiltic,2020,Diciembre,0,0,0,0,0,0,0
Zapotitlán de Vadillo,2021,Enero,0,0,0,0,0,0,0
Zapotitlán de Vadillo,2021,Febrero,1,0,0,0,0,0,0
Zapotitlán de Vadillo,2021,Marzo,0,0,0,0,0,0,0
Zapotitlán de Vadillo,2021,Abril,0,0,0,0,0,0,0
Zapotitlán de Vadillo,2021,Mayo,0,0,0,0,0,0,0
Zapotitlán de Vadillo,2021,Junio,0,0,0,0,0,0,0
Zapotitlán de Vadillo,2021,Julio,0,0,0,0,0,0,0
Zapotitlán de Vadillo,2021,Agosto,1,0,0,0,0,0,0
Zapotitlán de Vadillo,2019,Enero,0,0,0,0,0,0,0
Zapotitlán de Vadillo,2019,Febrero,0,0,0,0,0,0,0
Zapotitlán de Vadillo,2019,Marzo,0,0,0,0,0,0,0
Zapotitlán de Vadillo,2019,Abril,0,0,0,0,0,0,0
Zapotitlán de Vadillo,2019,Mayo,0,0,0,0,0,0,0
Zapotitlán de Vadillo,2019,Junio,0,0,0,0,0,0,0
Zapotitlán de Vadillo,2019,Julio,0,0,0,0,0,0,0
Zapotitlán de Vadillo,2019,Agosto,0,0,0,0,0,0,0
Zapotitlán de Vadillo,2019,Septiembre,0,0,0,0,0,0,0
Zapotitlán de Vadillo,2019,Octubre,0,0,0,0,0,0,0
Zapotitlán de Vadillo,2019,Noviembre,0,0,0,0,0,0,0
Zapotitlán de Vadillo,2019,Diciembre,0,0,0,0,0,0,0
Zapotitlán de Vadillo,2020,Enero,0,0,0,0,0,0,0
Zapotitlán de Vadillo,2020,Febrero,0,0,0,0,0,0,0
Zapotitlán de Vadillo,2020,Marzo,0,0,0,0,0,0,0
Zapotitlán de Vadillo,2020,Abril,0,0,0,0,0,0,0
Zapotitlán de Vadillo,2020,Mayo,0,0,0,0,0,0,0
Zapotitlán de Vadillo,2020,Junio,0,0,0,0,0,0,0
Zapotitlán de Vadillo,2020,Julio,0,0,0,0,0,0,0
Zapotitlán de Vadillo,2020,Agosto,0,0,0,0,0,0,0
Zapotitlán de Vadillo,2020,Septiembre,0,0,0,0,0,0,0
Zapotitlán de Vadillo,2020,Octubre,0,0,0,0,0,0,0
Zapotitlán de Vadillo,2020,Noviembre,0,0,0,0,0,0,0
Zapotitlán de Vadillo,2020,Diciembre,0,0,0,0,0,0,0
Zapotlán del Rey,2021,Enero,1,0,0,0,0,0,0
Zapotlán del Rey,2021,Febrero,0,0,0,0,0,0,0
Zapotlán del Rey,2021,Marzo,0,0,0,0,0,0,0
Zapotlán del Rey,2021,Abril,0,0,0,0,0,0,0
Zapotlán del Rey,2021,Mayo,0,0,0,0,0,0,0
Zapotlán del Rey,2021,Junio,0,0,0,0,0,0,0
Zapotlán del Rey,2021,Julio,0,0,0,0,0,0,0
Zapotlán del Rey,2021,Agosto,0,0,0,0,0,0,0
Zapotlán del Rey,2019,Enero,0,0,0,0,0,0,0
Zapotlán del Rey,2019,Febrero,0,0,0,0,0,0,0
Zapotlán del Rey,2019,Marzo,0,0,0,0,0,0,0
Zapotlán del Rey,2019,Abril,0,0,0,0,0,0,0
Zapotlán del Rey,2019,Mayo,0,0,0,0,0,0,0
Zapotlán del Rey,2019,Junio,0,0,0,0,0,0,0
Zapotlán del Rey,2019,Julio,6,6,6,0,0,0,0
Zapotlán del Rey,2019,Agosto,2,0,0,0,0,0,0
Zapotlán del Rey,2019,Septiembre,0,0,0,0,0,0,0
Zapotlán del Rey,2019,Octubre,0,0,0,0,0,0,0
Zapotlán del Rey,2019,Noviembre,0,0,0,0,0,0,0
Zapotlán del Rey,2019,Diciembre,1,0,0,0,0,0,0
Zapotlán del Rey,2020,Enero,0,0,0,0,0,0,0
Zapotlán del Rey,2020,Febrero,0,0,0,0,0,0,0
Zapotlán del Rey,2020,Marzo,0,0,0,0,0,0,0
Zapotlán del Rey,2020,Abril,0,0,0,0,0,0,0
Zapotlán del Rey,2020,Mayo,0,0,0,0,0,0,0
Zapotlán del Rey,2020,Junio,0,0,0,0,0,0,0
Zapotlán del Rey,2020,Julio,0,0,0,0,0,0,0
Zapotlán del Rey,2020,Agosto,0,0,0,0,0,0,0
Zapotlán del Rey,2020,Septiembre,0,0,0,0,0,0,0
Zapotlán del Rey,2020,Octubre,0,0,0,0,0,0,0
Zapotlán del Rey,2020,Noviembre,0,0,0,0,0,0,0
Zapotlán del Rey,2020,Diciembre,0,0,0,0,0,0,0
Zapotlán el Grande,2021,Enero,13,13,13,0,0,0,0
Zapotlán el Grande,2021,Febrero,11,10,10,0,0,0,0
Zapotlán el Grande,2021,Marzo,23,22,22,0,0,0,0
Zapotlán el Grande,2021,Abril,14,13,13,0,0,0,0
Zapotlán el Grande,2021,Mayo,15,12,12,0,0,0,0
Zapotlán el Grande,2021,Junio,16,16,16,0,0,0,0
Zapotlán el Grande,2021,Julio,17,17,17,0,0,0,0
Zapotlán el Grande,2021,Agosto,14,14,14,0,0,0,0
Zapotlán el Grande,2019,Enero,5,5,5,0,0,0,0
Zapotlán el Grande,2019,Febrero,10,10,10,0,0,0,0
Zapotlán el Grande,2019,Marzo,5,5,5,0,0,0,0
Zapotlán el Grande,2019,Abril,8,8,8,0,0,0,0
Zapotlán el Grande,2019,Mayo,12,12,12,0,0,0,0
Zapotlán el Grande,2019,Junio,0,0,0,0,0,0,0
Zapotlán el Grande,2019,Julio,14,14,14,0,0,0,0
Zapotlán el Grande,2019,Agosto,22,22,22,0,0,0,0
Zapotlán el Grande,2019,Septiembre,3,3,3,0,0,0,0
Zapotlán el Grande,2019,Octubre,14,14,14,0,0,0,0
Zapotlán el Grande,2019,Noviembre,24,24,24,0,0,0,0
Zapotlán el Grande,2019,Diciembre,18,18,18,0,0,0,0
Zapotlán el Grande,2020,Enero,1,0,0,0,0,0,0
Zapotlán el Grande,2020,Febrero,3,0,0,0,0,0,0
Zapotlán el Grande,2020,Marzo,3,0,0,0,0,0,0
Zapotlán el Grande,2020,Abril,0,0,0,0,0,0,0
Zapotlán el Grande,2020,Mayo,6,0,0,0,0,0,0
Zapotlán el Grande,2020,Junio,14,8,8,0,0,0,0
Zapotlán el Grande,2020,Julio,11,0,0,0,0,0,0
Zapotlán el Grande,2020,Agosto,10,0,0,0,0,0,0
Zapotlán el Grande,2020,Septiembre,0,0,0,0,0,0,0
Zapotlán el Grande,2020,Octubre,5,0,0,0,0,0,0
Zapotlán el Grande,2020,Noviembre,5,0,0,0,0,0,0
Zapotlán el Grande,2020,Diciembre,12,0,0,0,0,0,0
Zapotlanejo,2021,Enero,2,8,8,0,0,0,0
Zapotlanejo,2021,Febrero,13,8,8,0,0,0,0
Zapotlanejo,2021,Marzo,19,14,14,0,0,0,0
Zapotlanejo,2021,Abril,14,15,15,0,0,0,0
Zapotlanejo,2021,Mayo,19,12,12,0,1,1,0
Zapotlanejo,2021,Junio,15,11,11,0,2,2,0
Zapotlanejo,2021,Julio,22,10,10,0,1,1,0
Zapotlanejo,2021,Agosto,15,15,15,0,1,1,0
Zapotlanejo,2019,Enero,8,5,5,0,0,0,0
Zapotlanejo,2019,Febrero,9,5,5,0,0,0,0
Zapotlanejo,2019,Marzo,6,4,4,0,0,0,0
Zapotlanejo,2019,Abril,3,2,2,0,0,0,0
Zapotlanejo,2019,Mayo,7,4,4,0,0,0,0
Zapotlanejo,2019,Junio,1,1,1,0,0,0,0
Zapotlanejo,2019,Julio,1,0,0,0,0,0,0
Zapotlanejo,2019,Agosto,7,5,5,0,0,0,0
Zapotlanejo,2019,Septiembre,6,6,6,0,0,0,0
Zapotlanejo,2019,Octubre,12,9,9,0,0,0,0
Zapotlanejo,2019,Noviembre,9,6,6,0,0,0,0
Zapotlanejo,2019,Diciembre,12,9,9,0,0,0,0
Zapotlanejo,2020,Enero,14,9,9,0,0,0,0
Zapotlanejo,2020,Febrero,22,12,12,0,0,0,0
Zapotlanejo,2020,Marzo,4,1,1,0,0,0,0
Zapotlanejo,2020,Abril,4,2,2,0,0,0,0
Zapotlanejo,2020,Mayo,17,7,7,0,0,0,0
Zapotlanejo,2020,Junio,20,9,9,0,0,0,0
Zapotlanejo,2020,Julio,15,8,8,0,0,0,0
Zapotlanejo,2020,Agosto,11,6,6,0,0,0,0
Zapotlanejo,2020,Septiembre,19,11,11,0,0,0,0
Zapotlanejo,2020,Octubre,13,8,8,0,0,0,0
Zapotlanejo,2020,Noviembre,14,1,1,0,0,0,0
Zapotlanejo,2020,Diciembre,10,10,10,0,0,0,0
Acatic,2021,Septiembre,0,0,0,0,0,0,0
Acatlán de Juárez,2021,Septiembre,2,1,1,0,0,0,0
Ahualulco de Mercado,2021,Septiembre,0,1,1,0,0,0,0
Amacueca,2021,Septiembre,0,0,0,0,0,0,0
Amatitán,2021,Septiembre,0,0,0,0,0,0,0
Ameca,2021,Septiembre,12,5,5,0,0,0,0
Arandas,2021,Septiembre,9,7,7,0,0,0,0
Atemajac de Brizuela,2021,Septiembre,1,1,1,0,0,0,0
Atengo,2021,Septiembre,0,0,0,0,0,0,0
Atenguillo,2021,Septiembre,2,2,2,0,0,0,0
Atotonilco el Alto,2021,Septiembre,6,5,5,0,0,0,0
Atoyac,2021,Septiembre,0,0,0,0,0,0,0
Autlán de Navarro,2021,Septiembre,5,5,5,0,0,0,0
Ayotlán,2021,Septiembre,0,0,0,0,0,0,0
Ayutla,2021,Septiembre,0,0,0,0,0,0,0
Bolaños,2021,Septiembre,0,0,0,0,0,0,0
Cabo Corrientes,2021,Septiembre,3,2,2,0,0,0,0
Cañadas de Obregón,2021,Septiembre,0,0,0,0,0,0,0
Casimiro Castillo,2021,Septiembre,1,1,1,0,0,0,0
Chapala,2021,Septiembre,10,7,5,2,0,0,0
Chimaltitán,2021,Septiembre,0,0,0,0,0,0,0
Chiquilistlán,2021,Septiembre,0,1,1,0,0,0,0
Cihuatlán,2021,Septiembre,9,9,9,0,0,0,0
Cocula,2021,Septiembre,5,2,2,0,0,0,0
Colotlán,2021,Septiembre,4,4,4,0,0,0,0
Concepción de Buenos Aires,2021,Septiembre,0,0,0,0,0,0,0
Cuautitlán de García Barragán,2021,Septiembre,0,0,0,0,0,0,0
Cuautla,2021,Septiembre,0,0,0,0,0,0,0
Cuquío,2021,Septiembre,0,0,0,0,0,0,0
Degollado,2021,Septiembre,0,0,0,0,0,0,0
Ejutla,2021,Septiembre,0,0,0,0,0,0,0
El Arenal,2021,Septiembre,0,0,0,0,0,0,0
El Grullo,2021,Septiembre,8,8,8,0,0,0,0
El Limón,2021,Septiembre,0,0,0,0,0,0,0
El Salto,2021,Septiembre,60,34,34,0,1,1,0
Encarnación de Díaz,2021,Septiembre,2,2,2,0,0,0,0
Etzatlán,2021,Septiembre,0,0,0,0,0,0,0
